,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bytree,param_learning_rate,param_max_depth,param_min_child_weight,param_n_estimators,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0,3.6625545024871826,0.052910247028498135,0.11039190292358399,0.00996817078879826,0.8,0.01,3,1,50,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 50, 'subsample': 0.8}",0.9633261956605832,0.9619067204458022,0.9578194411983072,0.9580319213308182,0.9528469183527716,0.9587862393976565,0.003664091533233315,308,0.9624738178223458,0.9635478407093354,0.9645064121249902,0.9637654649005625,0.9639844035603917,0.9636555878235251,0.0006711608643442581
1,2.493845558166504,0.03273903176917442,0.13404994010925292,0.012352228234529325,0.8,0.01,3,1,50,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 50, 'subsample': 1.0}",0.9624659463846995,0.9613229386332455,0.9572332903330388,0.9574246138581161,0.9522555548954963,0.9581404688209192,0.003600152866404818,311,0.9618576313694973,0.9632683379852571,0.9639731239843781,0.9631802136007691,0.9635964131036083,0.9631751440087021,0.0007153726391744598
2,7.715261840820313,0.17007690562291064,0.24063992500305176,0.019867259543591177,0.8,0.01,3,1,100,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 100, 'subsample': 0.8}",0.9664628481371499,0.9636323219138236,0.9604407279938881,0.9613346848494309,0.9566260340799517,0.9616993233948488,0.003282771370950047,303,0.965662803608985,0.9665508035124322,0.9674144982077072,0.9666032437523833,0.9672620922021969,0.9666986882567409,0.0006219074603388221
3,5.581224250793457,0.25759700714362754,0.221116304397583,0.021062255148257915,0.8,0.01,3,1,100,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 100, 'subsample': 1.0}",0.9660818860446327,0.9629586938135497,0.960126731203667,0.9610269260175429,0.9562017850049925,0.9612792044168771,0.003257559277533933,304,0.9653413937542055,0.9662711861666309,0.967239927224334,0.9662105253315427,0.9669297429934509,0.9663985550940328,0.0006571507863209178
4,17.834308195114136,0.5813695250599369,0.40540599822998047,0.01832563125947126,0.8,0.01,3,1,200,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 200, 'subsample': 0.8}",0.9704365197704028,0.9669126969995373,0.9635602816806854,0.965289466634281,0.9610769782202842,0.9654551886610381,0.0031535647478936574,284,0.9697106946122198,0.9702953977017492,0.9712434756624991,0.9703377104653956,0.9711134731584947,0.9705401503200717,0.0005678464800600861
5,12.583538436889649,0.44477867400940463,0.42355852127075194,0.03657046009529861,0.8,0.01,3,1,200,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 200, 'subsample': 1.0}",0.9701556216640626,0.9666091832942711,0.9632660921448519,0.9648119241432411,0.9608240531328816,0.9651333748758617,0.003148374264441667,287,0.9695033978077389,0.9701844259595526,0.9710730664241994,0.9700633787363222,0.9708562684948098,0.9703361074845246,0.0005664749979150085
6,4.546346521377563,0.18935177976409204,0.16846084594726562,0.017357712240658532,0.8,0.01,3,3,50,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 3, 'min_child_weight': 3, 'n_estimators': 50, 'subsample': 0.8}",0.9633313214108136,0.9619209155299706,0.9577889409638706,0.9580321880588922,0.9528583185359463,0.9587863368998987,0.003665717071556768,307,0.9624644243467393,0.9635241201845495,0.9644675761439243,0.9637583498241541,0.9639600961429083,0.9636349133284551,0.0006628163203491444
7,2.9728674411773683,0.08657128760536148,0.16041302680969238,0.016401840953617436,0.8,0.01,3,3,50,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 3, 'min_child_weight': 3, 'n_estimators': 50, 'subsample': 1.0}",0.962466656166579,0.9613185367275444,0.9572274892931391,0.9574106138049862,0.9522547534531932,0.9581356098890884,0.0036006599360419926,312,0.9618551651598548,0.9632543711417905,0.9639925441296266,0.9631674319613617,0.9635697399302565,0.963167850464578,0.0007172535807873258
8,8.682669305801392,0.336359872096324,0.20149598121643067,0.018351499499253455,0.8,0.01,3,3,100,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 3, 'min_child_weight': 3, 'n_estimators': 100, 'subsample': 0.8}",0.9664683898701996,0.9636585284127649,0.9604317031317235,0.9613227497237921,0.9566299030954811,0.9617022548467922,0.0032872519652241317,301,0.9656555820159411,0.966552414022038,0.9673812331436094,0.966586618599748,0.9672042699038977,0.966676023537047,0.0006067846844293057
9,5.917659521102905,0.3447998058076985,0.21742143630981445,0.02307606367836792,0.8,0.01,3,3,100,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 3, 'min_child_weight': 3, 'n_estimators': 100, 'subsample': 1.0}",0.9660558311161443,0.9629828989345756,0.9601262144907055,0.9610162770692539,0.9561968828340002,0.9612756208889358,0.0032541414430594167,305,0.9653321271144656,0.9662863728474866,0.9672362066929915,0.9661896791520437,0.9669100921172192,0.9663908955848413,0.00065673733533415
10,18.01776146888733,0.3012476931257244,0.41701688766479494,0.03155106394453101,0.8,0.01,3,3,200,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 3, 'min_child_weight': 3, 'n_estimators': 200, 'subsample': 0.8}",0.9704263631224397,0.9669118613922054,0.9635672251482329,0.9652531734517135,0.9611036826196211,0.9654524611468425,0.0031424593863316774,285,0.9696962629851543,0.9702805689052334,0.9712232061169007,0.9703205433640955,0.9710902519446682,0.9705221666632105,0.0005648567109403101
11,12.646064710617065,0.34693366291781597,0.387937068939209,0.014613287248157539,0.8,0.01,3,3,200,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 3, 'min_child_weight': 3, 'n_estimators': 200, 'subsample': 1.0}",0.970179477795467,0.9665977490239185,0.9632282749294666,0.9648200470287551,0.9608271046864215,0.9651305306928057,0.0031584505366982684,288,0.96949900575525,0.9701606173996195,0.9710624648617462,0.9700658681896636,0.9708565976240414,0.9703289107660641,0.0005661821990378907
12,4.6046265125274655,0.25364258409273555,0.14122047424316406,0.01597695034675312,0.8,0.01,3,5,50,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 3, 'min_child_weight': 5, 'n_estimators': 50, 'subsample': 0.8}",0.9632365078821566,0.961953601213789,0.9577740931244724,0.9580079812446418,0.9528739198461793,0.9587692206622478,0.003644757072329756,309,0.962406654900562,0.9634798103275067,0.9644300348820511,0.9637275920113957,0.96393869632785,0.9635965576898732,0.0006720731605300794
13,2.9500028133392333,0.09011594966250301,0.13737859725952148,0.014567100944996959,0.8,0.01,3,5,50,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 3, 'min_child_weight': 5, 'n_estimators': 50, 'subsample': 1.0}",0.9624390467524235,0.9613652388591919,0.9572358148442486,0.9574151170576842,0.9522909956032267,0.9581492426233549,0.003589913649583987,310,0.9618290677244701,0.9632285062446134,0.9639601486453433,0.9631584821551107,0.9635509310432633,0.9631454271625601,0.0007166699698923889
14,9.080451822280883,0.16387940374767343,0.2658792018890381,0.02729568628095359,0.8,0.01,3,5,100,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 3, 'min_child_weight': 5, 'n_estimators': 100, 'subsample': 0.8}",0.9664415996547735,0.9636450687993791,0.9604541919738517,0.9613341553753217,0.9566281634081044,0.9617006358422862,0.003276445154166369,302,0.9656289977701287,0.9665121602322433,0.9673752390693939,0.9665543650938806,0.9671819245679815,0.9666505373467256,0.0006131077230529795
15,6.394980001449585,0.17114726051831258,0.2640679836273193,0.02878066474569828,0.8,0.01,3,5,100,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 3, 'min_child_weight': 5, 'n_estimators': 100, 'subsample': 1.0}",0.9660821433802297,0.9629885185725087,0.9600711654064624,0.9610088264204293,0.956215728419286,0.9612732764397831,0.0032607070875378657,306,0.9653300270444891,0.9662512481016174,0.9671997232526777,0.9661677192916869,0.9668873175987172,0.9663672070578377,0.0006469284995833849
16,19.142504692077637,0.4872827165920775,0.4191847324371338,0.019134994225241467,0.8,0.01,3,5,200,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 3, 'min_child_weight': 5, 'n_estimators': 200, 'subsample': 0.8}",0.9704606560389929,0.9669245536746696,0.9635667447830036,0.9652657912701456,0.9611112514941744,0.9654657994521971,0.0031523025245820276,283,0.9696816900510823,0.970255566512194,0.9712087807335207,0.9702977303128416,0.9710657120803543,0.9705018959379986,0.0005643889159021979
17,12.95644507408142,0.40447170357268725,0.39817447662353517,0.011099219961123445,0.8,0.01,3,5,200,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 3, 'min_child_weight': 5, 'n_estimators': 200, 'subsample': 1.0}",0.9701656620197983,0.9665680943416928,0.9632549226264154,0.9648218126457953,0.96085810468319,0.9651337192633782,0.0031396153378607013,286,0.9694972985058552,0.9701465693931305,0.9710441690814969,0.9700556610263095,0.9708104813654974,0.9703108358744579,0.0005552231874463712
18,6.101371622085571,0.2979830685495104,0.22238221168518066,0.030969376843604582,0.8,0.01,5,1,50,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 5, 'min_child_weight': 1, 'n_estimators': 50, 'subsample': 0.8}",0.9734049098283182,0.9702427857872105,0.966140614452455,0.96730768384696,0.9640713297594724,0.9682334647348831,0.0032662417410957083,268,0.9754569871637288,0.9757365526810239,0.9766272767159856,0.9757510714533009,0.9765013215358136,0.9760146419099704,0.0004625927549460836
19,4.611414813995362,0.08596675744978627,0.23665790557861327,0.04050936373409392,0.8,0.01,5,1,50,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 5, 'min_child_weight': 1, 'n_estimators': 50, 'subsample': 1.0}",0.9726081983933462,0.9692551216662963,0.9656669865650321,0.9665745265783554,0.9630397403455102,0.9674289147097082,0.003263716678549809,272,0.9749490188680517,0.9754220384443021,0.9761056641965937,0.9752733122279819,0.9760398010897404,0.975557966965334,0.0004477631177492613
20,12.381649255752563,0.472954385406411,0.3987321376800537,0.040526933457241315,0.8,0.01,5,1,100,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 5, 'min_child_weight': 1, 'n_estimators': 100, 'subsample': 0.8}",0.9749124791672539,0.9715866875502771,0.9676929975385212,0.9696349475157676,0.9662511349936642,0.9700156493530969,0.003038365249567217,253,0.9775044445832078,0.9777483939154136,0.9785375846711454,0.9777620280686665,0.9784183120113877,0.9779941526499643,0.0004072647033625866
21,9.524885034561157,0.47454981643753774,0.37379679679870603,0.053812082491104335,0.8,0.01,5,1,100,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 5, 'min_child_weight': 1, 'n_estimators': 100, 'subsample': 1.0}",0.974422751125963,0.9707100072769352,0.9671123730451924,0.9690573437454101,0.9656165163912356,0.9693837983169473,0.0030531372087503083,260,0.9771233641015006,0.9774880006392817,0.9782790471361926,0.9773571578546674,0.9781556021243228,0.977680634371193,0.00045518944819150214
22,24.58459053039551,0.3307186863096276,0.8044488906860352,0.10075529844554458,0.8,0.01,5,1,200,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 5, 'min_child_weight': 1, 'n_estimators': 200, 'subsample': 0.8}",0.9766895259894635,0.973558474050857,0.9695098314091879,0.9723805599316993,0.968446891525184,0.9721170565812784,0.002943546482155029,220,0.9801764618708497,0.9805111610855654,0.9811815411398049,0.9803797589273417,0.9809605511183928,0.9806418948283909,0.0003728791634505936
23,18.87272982597351,0.3209701176449524,0.7061867713928223,0.07886478776431985,0.8,0.01,5,1,200,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 5, 'min_child_weight': 1, 'n_estimators': 200, 'subsample': 1.0}",0.9763245798357638,0.9729586821997637,0.9691190621455152,0.9720729296776622,0.9679948202432169,0.9716940148203843,0.002949559770838651,229,0.9799803004958771,0.980321082794255,0.9810011483735893,0.9801310834825951,0.9807724199608406,0.9804412070214313,0.00038633601791240895
24,6.1852470397949215,0.17843132277845383,0.21460862159729005,0.024534544231217793,0.8,0.01,5,3,50,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 5, 'min_child_weight': 3, 'n_estimators': 50, 'subsample': 0.8}",0.9733404221349976,0.9702567754351534,0.966069841962419,0.9672591970239197,0.9640806018533185,0.9682013676819616,0.0032571883629784193,269,0.9752086133308594,0.9755112123494875,0.9763910100315918,0.9754800346443404,0.9762308711062685,0.9757643482925096,0.00046132458741592454
25,4.6194569110870365,0.2687443137213109,0.28579096794128417,0.061549295116619246,0.8,0.01,5,3,50,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 5, 'min_child_weight': 3, 'n_estimators': 50, 'subsample': 1.0}",0.9726538137380468,0.9693006694579799,0.965546544120164,0.9665428604760891,0.9631521656877295,0.9674392106960019,0.003268684720055859,271,0.9747659753719475,0.9752162199357411,0.9758953611453675,0.9751238507381002,0.9758319980953915,0.9753666810573096,0.0004332378134224754
