,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_alpha,param_hidden_layer_sizes,param_max_iter,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
11,128.8114085674286,28.562447390556216,0.06995468139648438,0.0071582170941007685,0.0001,"(100, 50)",1000,"{'alpha': 0.0001, 'hidden_layer_sizes': (100, 50), 'max_iter': 1000}",0.9762754208821002,0.9746029091735069,0.9696638752266881,0.97461498562375,0.9696898708562556,0.9729694123524603,0.0027563702134797293,30,0.9872651185043378,0.9873887439360368,0.9886980859923706,0.9859718355006917,0.9874103686255237,0.9873468305117921,0.0008635940404536469
12,35.60728936195373,2.452805138077098,0.07535958290100098,0.006104348083067936,0.001,"(50,)",200,"{'alpha': 0.001, 'hidden_layer_sizes': (50,), 'max_iter': 200}",0.9770907167799172,0.974185168625709,0.9696214121165052,0.9730712405837942,0.9697091825222063,0.9727355441256265,0.002829781435971248,32,0.9783149272383628,0.9786364623731819,0.9793079962638849,0.9786047392892687,0.9790187499007481,0.9787765750130892,0.0003473715468377911
13,52.833021545410155,5.212978402166132,0.06253881454467773,0.006880372816047906,0.001,"(50,)",500,"{'alpha': 0.001, 'hidden_layer_sizes': (50,), 'max_iter': 500}",0.9774055328431841,0.9743232087271003,0.9699003388169302,0.973501800582879,0.9699811648253431,0.9730224091590873,0.0028330252099953656,28,0.9791662507716509,0.9789997963980471,0.9800496220972202,0.9790919835712907,0.9796437217187319,0.9793902749113881,0.0003976460747349683
14,52.00171961784363,5.321673729699926,0.06161909103393555,0.009061239196412501,0.001,"(50,)",1000,"{'alpha': 0.001, 'hidden_layer_sizes': (50,), 'max_iter': 1000}",0.9774055328431841,0.9743232087271003,0.9699003388169302,0.973501800582879,0.9699811648253431,0.9730224091590873,0.0028330252099953656,28,0.9791662507716509,0.9789997963980471,0.9800496220972202,0.9790919835712907,0.9796437217187319,0.9793902749113881,0.0003976460747349683
15,44.51498641967773,4.197502817555008,0.06485624313354492,0.005785687960764014,0.001,"(100,)",200,"{'alpha': 0.001, 'hidden_layer_sizes': (100,), 'max_iter': 200}",0.9781549428584346,0.9757925010056749,0.9707122969236602,0.973916095631532,0.9706549987967209,0.9738461670432045,0.0029107851734671525,11,0.9811689107661388,0.9816121167306372,0.9823564437584255,0.9815755727716075,0.9815962826824347,0.9816618653418487,0.0003846208022714735
16,78.00375990867614,9.504851896753197,0.06274514198303223,0.007256461130308259,0.001,"(100,)",500,"{'alpha': 0.001, 'hidden_layer_sizes': (100,), 'max_iter': 500}",0.977782500526176,0.9752242133779171,0.970398993356442,0.9742502805594664,0.970853779357008,0.9737019534354019,0.0027673251847816493,20,0.9819781225860681,0.9819782106663859,0.9829154286007167,0.9825772774498934,0.9824059297228863,0.98237099380519,0.00036022467876055305
17,75.07446331977845,8.21663395773632,0.06348800659179688,0.006433856114424169,0.001,"(100,)",1000,"{'alpha': 0.001, 'hidden_layer_sizes': (100,), 'max_iter': 1000}",0.977782500526176,0.9752242133779171,0.970398993356442,0.9742502805594664,0.970853779357008,0.9737019534354019,0.0027673251847816493,20,0.9819781225860681,0.9819782106663859,0.9829154286007167,0.9825772774498934,0.9824059297228863,0.98237099380519,0.00036022467876055305
18,57.858971118927,6.445413600660955,0.08847165107727051,0.016073000727244772,0.001,"(50, 50)",200,"{'alpha': 0.001, 'hidden_layer_sizes': (50, 50), 'max_iter': 200}",0.9778916634968545,0.9753052773020306,0.9711087334816976,0.9747745968167916,0.9701271749757188,0.9738414892146187,0.00285241516051484,12,0.9830897638878492,0.9834897743963154,0.9841531178550051,0.9836545717710725,0.9833521676724705,0.9835478791165426,0.000354752292080171
19,104.80139889717103,14.945894303558232,0.08273348808288575,0.026504091063447182,0.001,"(50, 50)",500,"{'alpha': 0.001, 'hidden_layer_sizes': (50, 50), 'max_iter': 500}",0.9781311250740135,0.9756598451961048,0.971233546992353,0.9739394941954898,0.970383952699838,0.9738695928315598,0.0028449594576084704,9,0.9837312219212968,0.9841483647635485,0.985285677516339,0.9849702902342679,0.9841227507589303,0.9844516610388766,0.0005803038604063172
20,100.48650450706482,19.917252627866333,0.08774504661560059,0.034384772924856866,0.001,"(50, 50)",1000,"{'alpha': 0.001, 'hidden_layer_sizes': (50, 50), 'max_iter': 1000}",0.9781311250740135,0.9756598451961048,0.971233546992353,0.9739394941954898,0.970383952699838,0.9738695928315598,0.0028449594576084704,9,0.9837312219212968,0.9841483647635485,0.985285677516339,0.9849702902342679,0.9841227507589303,0.9844516610388766,0.0005803038604063172
